Start Date,Start Hour,holiday_ind,Weekend,Prev_value,Energy_per_hour
9/24/2019,16,0,0,19.20327807,18.64325544
9/24/2019,17,0,0,15.41974716,11.07823936
9/24/2019,18,0,0,18.25181818,8.324294574
9/24/2019,19,0,0,9.293968082,14.03307018
9/24/2019,20,0,0,6.902820513,3.082105263
9/25/2019,1,0,0,6.313846154,6.882222222
9/25/2019,4,0,0,6.995333333,6.943291139
9/25/2019,5,0,0,3.412682927,3.452608696
9/25/2019,7,0,0,10.57924227,4.64
9/25/2019,8,0,0,7.305,10.15154468
9/25/2019,9,0,0,12.89114164,6.9225
9/25/2019,10,0,0,3.316888889,20.44145662
9/25/2019,11,0,0,12.62038044,8.834285714
9/25/2019,12,0,0,3.674222222,4.245789474
9/25/2019,14,0,0,3.426,4.670608696
9/25/2019,16,0,0,18.64325544,3.476571429
9/25/2019,17,0,0,11.07823936,17.90029307
9/25/2019,18,0,0,8.324294574,7.131004906
9/25/2019,19,0,0,14.03307018,12.38741722
9/25/2019,20,0,0,3.082105263,3.747142857
9/25/2019,21,0,0,13.30737705,1.690645161
9/26/2019,4,0,0,6.943291139,6.557727273
9/26/2019,6,0,0,5.289565217,8.899513417
9/26/2019,8,0,0,10.15154468,8.68125
9/26/2019,9,0,0,6.9225,5.087286713
9/26/2019,10,0,0,20.44145662,5.408
9/26/2019,11,0,0,8.834285714,7.116348684
9/26/2019,12,0,0,4.245789474,3.014285714
9/26/2019,13,0,0,7.295,17.77323077
9/26/2019,14,0,0,4.670608696,10.11419568
9/26/2019,15,0,0,16.58193056,7.422146415
9/26/2019,16,0,0,3.476571429,7.420673267
9/26/2019,18,0,0,7.131004906,13.67073798
9/26/2019,19,0,0,12.38741722,4.730357143
9/26/2019,20,0,0,3.747142857,3.210285714
9/27/2019,4,0,0,6.557727273,6.976
9/27/2019,6,0,0,8.899513417,13.75715619
9/27/2019,7,0,0,4.64,2.853
9/27/2019,8,0,0,8.68125,6.564807692
9/27/2019,9,0,0,5.087286713,10.46889555
9/27/2019,10,0,0,5.408,15.66491273
9/27/2019,11,0,0,7.116348684,9.057609607
9/27/2019,12,0,0,3.014285714,11.25909091
9/27/2019,15,0,0,7.422146415,13.52322581
9/27/2019,16,0,0,7.420673267,22.37392359
9/27/2019,17,0,0,17.90029307,10.94620503
9/27/2019,18,0,0,13.67073798,15.54276893
9/27/2019,19,0,0,4.730357143,7.260857143
9/27/2019,20,0,0,3.210285714,6.5225
9/27/2019,22,0,0,5.662666667,7.815
9/28/2019,8,0,1,6.564807692,6.48375
9/28/2019,9,0,1,10.46889555,25.95618248
9/28/2019,10,0,1,15.66491273,12.20285714
9/28/2019,11,0,1,9.057609607,4.836363636
9/28/2019,12,0,1,11.25909091,13.51037037
9/28/2019,13,0,1,17.77323077,10.15485973
9/28/2019,14,0,1,10.11419568,24.89580246
9/28/2019,15,0,1,13.52322581,10.38755282
9/28/2019,16,0,1,22.37392359,19.025299
9/28/2019,17,0,1,10.94620503,17.19091471
9/28/2019,18,0,1,15.54276893,3.704150943
9/28/2019,19,0,1,7.260857143,13.86610149
9/28/2019,20,0,1,6.5225,3.389473684
9/28/2019,21,0,1,1.690645161,6.862239382
9/29/2019,2,0,1,7.116923077,1.547504132
9/29/2019,8,0,1,6.48375,7.545
9/29/2019,9,0,1,25.95618248,3.330545455
9/29/2019,10,0,1,12.20285714,8.702666667
9/29/2019,11,0,1,4.836363636,9.2784379
9/29/2019,12,0,1,13.51037037,12.38682041
9/29/2019,13,0,1,10.15485973,7.29433195
9/29/2019,14,0,1,24.89580246,9.245171429
9/29/2019,15,0,1,10.38755282,7.4325
9/29/2019,16,0,1,19.025299,29.51022794
9/29/2019,18,0,1,3.704150943,13.55142141
9/30/2019,4,0,0,6.976,6.981126761
9/30/2019,5,0,0,3.452608696,2.790666667
9/30/2019,6,0,0,13.75715619,11.74687573
9/30/2019,7,0,0,2.853,3.36
9/30/2019,9,0,0,3.330545455,5.33916967
9/30/2019,10,0,0,8.702666667,7.230291262
9/30/2019,11,0,0,9.2784379,13.58472326
9/30/2019,12,0,0,12.38682041,7.235677083
9/30/2019,14,0,0,9.245171429,6.447153846
9/30/2019,15,0,0,7.4325,8.415268765
9/30/2019,16,0,0,29.51022794,8.952446375
9/30/2019,17,0,0,17.19091471,23.54234399
9/30/2019,18,0,0,13.55142141,6.272033898
9/30/2019,19,0,0,13.86610149,13.80836558
10/1/2019,4,0,0,6.981126761,6.9728
10/1/2019,5,0,0,2.790666667,3.361363636
10/1/2019,6,0,0,11.74687573,5.208
10/1/2019,7,0,0,3.36,3.338125
10/1/2019,8,0,0,7.545,13.12354839
10/1/2019,9,0,0,5.33916967,7.174093567
10/1/2019,10,0,0,7.230291262,16.13862309
10/1/2019,11,0,0,13.58472326,3.741176471
10/1/2019,13,0,0,7.29433195,6.777777778
10/1/2019,14,0,0,6.447153846,17.43864407
10/1/2019,15,0,0,8.415268765,11.12085503
10/1/2019,16,0,0,8.952446375,10.38026525
10/1/2019,17,0,0,23.54234399,18.66813804
10/1/2019,18,0,0,6.272033898,18.06072344
10/1/2019,19,0,0,13.80836558,24.8901217
10/1/2019,23,0,0,3.199148936,6.614516129
10/2/2019,4,0,0,6.9728,6.705348837
10/2/2019,5,0,0,3.361363636,3.440454545
10/2/2019,6,0,0,5.208,5.369538462
10/2/2019,7,0,0,3.338125,6.997792163
10/2/2019,9,0,0,7.174093567,6.9721875
10/2/2019,10,0,0,16.13862309,5.447727273
10/2/2019,11,0,0,3.741176471,14.43262405
10/2/2019,12,0,0,7.235677083,10.64967742
10/2/2019,13,0,0,6.777777778,16.57888929
10/2/2019,14,0,0,17.43864407,6.839076923
10/2/2019,15,0,0,11.12085503,3.39875
10/2/2019,16,0,0,10.38026525,14.87362759
10/2/2019,17,0,0,18.66813804,28.7213422
10/2/2019,18,0,0,18.06072344,13.23717424
10/2/2019,19,0,0,24.8901217,10.93198543
10/2/2019,20,0,0,3.389473684,6.974259087
10/2/2019,22,0,0,7.815,1.938414322
10/3/2019,6,0,0,5.369538462,5.25792
10/3/2019,8,0,0,13.12354839,34.38370233
10/3/2019,10,0,0,5.447727273,2.583835616
10/3/2019,11,0,0,14.43262405,21.62605723
10/3/2019,12,0,0,10.64967742,10.62184636
10/3/2019,13,0,0,16.57888929,6.7666313
10/3/2019,14,0,0,6.839076923,3.346153846
10/3/2019,15,0,0,3.39875,7.024736842
10/3/2019,16,0,0,14.87362759,9.25251224
10/3/2019,17,0,0,28.7213422,19.07983871
10/3/2019,18,0,0,13.23717424,10.45122612
10/3/2019,19,0,0,10.93198543,7.236
10/3/2019,20,0,0,6.974259087,14.99496504
10/3/2019,21,0,0,6.862239382,2.52
10/3/2019,23,0,0,6.614516129,6.992581262
10/4/2019,5,0,0,3.440454545,3.222272727
10/4/2019,6,0,0,5.25792,5.367352941
10/4/2019,7,0,0,6.997792163,6.920204081
10/4/2019,8,0,0,34.38370233,13.79348405
10/4/2019,9,0,0,6.9721875,19.59425746
10/4/2019,11,0,0,21.62605723,3.823333333
10/4/2019,12,0,0,10.62184636,6.848823529
10/4/2019,13,0,0,6.7666313,10.64481482
10/4/2019,14,0,0,3.346153846,20.35759218
10/4/2019,15,0,0,7.024736842,10.62830769
10/4/2019,16,0,0,9.25251224,14.35930037
10/4/2019,17,0,0,19.07983871,7.807857143
10/4/2019,18,0,0,10.45122612,28.62544064
10/4/2019,19,0,0,7.236,4.587272727
10/4/2019,20,0,0,14.99496504,2.251221719
10/5/2019,7,0,1,6.920204081,3.051428571
10/5/2019,8,0,1,13.79348405,5.096347826
10/5/2019,9,0,1,19.59425746,8.208412162
10/5/2019,10,0,1,2.583835616,14.55440507
10/5/2019,11,0,1,3.823333333,1.107333333
10/5/2019,12,0,1,6.848823529,3.310588235
10/5/2019,13,0,1,10.64481482,6.106959811
10/5/2019,14,0,1,20.35759218,10.28142857
10/5/2019,15,0,1,10.62830769,13.83369422
10/5/2019,16,0,1,14.35930037,7.409608127
10/5/2019,17,0,1,7.807857143,5.62
10/5/2019,18,0,1,28.62544064,15.16455082
10/5/2019,19,0,1,4.587272727,7.24
10/5/2019,20,0,1,2.251221719,10.80294506
10/5/2019,21,0,1,2.52,3.506341463
10/6/2019,8,0,1,5.096347826,8.541721519
10/6/2019,9,0,1,8.208412162,10.1636646
10/6/2019,10,0,1,14.55440507,15.57947676
10/6/2019,11,0,1,1.107333333,7.082727273
10/6/2019,12,0,1,3.310588235,12.75715596
10/6/2019,13,0,1,6.106959811,2.953170732
10/6/2019,14,0,1,10.28142857,13.09077184
10/6/2019,15,0,1,13.83369422,10.0855105
10/6/2019,16,0,1,7.409608127,6.384
10/6/2019,17,0,1,5.62,7.522435898
10/6/2019,18,0,1,15.16455082,6.570638298
10/6/2019,19,0,1,7.24,3.805316456
10/6/2019,20,0,1,10.80294506,6.918
10/7/2019,4,0,0,6.705348837,6.560204082
10/7/2019,5,0,0,3.222272727,3.169615385
10/7/2019,6,0,0,5.367352941,11.85291962
10/7/2019,7,0,0,3.051428571,8.368595926
10/7/2019,8,0,0,8.541721519,14.79046782
10/7/2019,9,0,0,10.1636646,3.427384615
10/7/2019,11,0,0,7.082727273,9.151990846
10/7/2019,12,0,0,12.75715596,18.0504788
10/7/2019,13,0,0,2.953170732,21.25881645
10/7/2019,15,0,0,10.0855105,10.44967742
10/7/2019,16,0,0,6.384,20.89132232
10/7/2019,17,0,0,7.522435898,19.30648221
10/7/2019,18,0,0,6.570638298,7.372727273
10/7/2019,20,0,0,6.918,7.042622951
10/8/2019,4,0,0,6.560204082,6.975882353
10/8/2019,5,0,0,3.169615385,2.655
10/8/2019,7,0,0,8.368595926,3.187619048
10/8/2019,8,0,0,14.79046782,8.846001606
10/8/2019,9,0,0,3.427384615,21.38957653
10/8/2019,10,0,0,15.57947676,10.00391304
10/8/2019,11,0,0,9.151990846,6.394
10/8/2019,12,0,0,18.0504788,9.602436834
10/8/2019,13,0,0,21.25881645,17.41660852
10/8/2019,14,0,0,13.09077184,6.955384615
10/8/2019,15,0,0,10.44967742,10.7743
10/8/2019,16,0,0,20.89132232,23.15858114
10/8/2019,17,0,0,19.30648221,15.46313636
10/8/2019,18,0,0,7.372727273,26.44873971
10/8/2019,19,0,0,3.805316456,9.105396683
10/8/2019,20,0,0,7.042622951,6.51
10/9/2019,4,0,0,6.975882353,6.937402597
10/9/2019,5,0,0,2.655,5.208487395
10/9/2019,7,0,0,3.187619048,8.197709952
10/9/2019,9,0,0,21.38957653,25.22680292
10/9/2019,10,0,0,10.00391304,3.884794521
10/9/2019,12,0,0,9.602436834,16.89511087
10/9/2019,13,0,0,17.41660852,11.18831418
10/9/2019,14,0,0,6.955384615,3.379390244
10/9/2019,15,0,0,10.7743,14.25107673
10/9/2019,16,0,0,23.15858114,6.982941177
10/9/2019,17,0,0,15.46313636,13.18842587
10/9/2019,19,0,0,9.105396683,14.31571214
10/9/2019,20,0,0,6.51,10.97735849
10/9/2019,21,0,0,3.506341463,7.070769231
10/10/2019,4,0,0,6.937402597,6.93862069
10/10/2019,5,0,0,5.208487395,3.446666667
10/10/2019,7,0,0,8.197709952,1.637272727
10/10/2019,8,0,0,8.846001606,18.38576744
10/10/2019,9,0,0,25.22680292,7.796047059
10/10/2019,10,0,0,3.884794521,6.4384
10/10/2019,11,0,0,6.394,13.13485934
10/10/2019,12,0,0,16.89511087,10.04118847
10/10/2019,13,0,0,11.18831418,20.69391395
10/10/2019,14,0,0,3.379390244,7.004444444
10/10/2019,15,0,0,14.25107673,3.391304348
10/10/2019,16,0,0,6.982941177,9.88575527
10/10/2019,17,0,0,13.18842587,4.045511811
10/10/2019,18,0,0,26.44873971,11.46245622
10/10/2019,19,0,0,14.31571214,8.913255361
10/10/2019,20,0,0,10.97735849,8.01
10/10/2019,21,0,0,7.070769231,7.331
10/11/2019,4,0,0,6.93862069,7.000740741
10/11/2019,5,0,0,3.446666667,3.136744186
10/11/2019,6,0,0,11.85291962,7.040909091
10/11/2019,7,0,0,1.637272727,6.576
10/11/2019,8,0,0,18.38576744,12.62092838
10/11/2019,9,0,0,7.796047059,5.423666667
10/11/2019,11,0,0,13.13485934,13.31584016
10/11/2019,12,0,0,10.04118847,3.6
10/11/2019,13,0,0,20.69391395,10.17180225
10/11/2019,14,0,0,7.004444444,4.0008
10/11/2019,16,0,0,9.88575527,17.38517194
10/11/2019,17,0,0,4.045511811,8.754525475
10/11/2019,18,0,0,11.46245622,7.12125
10/11/2019,19,0,0,8.913255361,6.816
10/11/2019,21,0,0,7.331,20.71017384
10/12/2019,6,0,1,7.040909091,9.193677812
10/12/2019,7,0,1,6.576,6.228666667
10/12/2019,9,0,1,5.423666667,17.501501
10/12/2019,10,0,1,6.4384,14.51914448
10/12/2019,11,0,1,13.31584016,10.04618568
10/12/2019,13,0,1,10.17180225,12.394684
10/12/2019,14,0,1,4.0008,3.501176471
10/12/2019,15,0,1,3.391304348,15.382061
10/12/2019,16,0,1,17.38517194,16.19354412
10/12/2019,17,0,1,8.754525475,14.95117808
10/12/2019,18,0,1,7.12125,17.41383607
10/12/2019,19,0,1,6.816,6.586666667
10/13/2019,2,0,1,1.547504132,4.22
10/13/2019,8,0,1,12.62092838,4.332065217
10/13/2019,9,0,1,17.501501,7.178181818
10/13/2019,11,0,1,10.04618568,4.353826923
10/13/2019,12,0,1,3.6,9.784331551
10/13/2019,13,0,1,12.394684,17.93095038
10/13/2019,14,0,1,3.501176471,13.80440191
10/13/2019,16,0,1,16.19354412,6.291067961
10/13/2019,17,0,1,14.95117808,7.323896104
10/13/2019,19,0,1,6.586666667,10.53309091
10/14/2019,4,1,0,7.000740741,6.631034483
10/14/2019,5,1,0,3.136744186,3.129130435
10/14/2019,6,1,0,9.193677812,6.055714286
10/14/2019,7,1,0,6.228666667,7.96758498
10/14/2019,9,1,0,7.178181818,9.597647965
10/14/2019,10,1,0,14.51914448,6.903243243
10/14/2019,11,1,0,4.353826923,6.6072
10/14/2019,12,1,0,9.784331551,22.97558631
10/14/2019,13,1,0,17.93095038,18.84453352
10/14/2019,14,1,0,13.80440191,13.99398115
10/14/2019,15,1,0,15.382061,3.512222222
10/14/2019,16,1,0,6.291067961,9.793549783
10/14/2019,17,1,0,7.323896104,24.6843012
10/14/2019,18,1,0,17.41383607,7.285116279
10/14/2019,19,1,0,10.53309091,6.942580645
10/14/2019,20,1,0,8.01,6.504782609
10/14/2019,21,1,0,20.71017384,6.835890411
10/14/2019,22,1,0,1.938414322,6.372674617
10/15/2019,0,0,0,3.411428571,3.103846154
10/15/2019,4,0,0,6.631034483,3.686341463
10/15/2019,5,0,0,3.129130435,3.449268293
10/15/2019,7,0,0,7.96758498,4.496341463
10/15/2019,8,0,0,4.332065217,18.73176754
10/15/2019,9,0,0,9.597647965,5.045833333
10/15/2019,10,0,0,6.903243243,10.67097824
10/15/2019,11,0,0,6.6072,13.53190668
10/15/2019,12,0,0,22.97558631,2.009230769
10/15/2019,13,0,0,18.84453352,3.616923077
10/15/2019,14,0,0,13.99398115,21.88741215
10/15/2019,15,0,0,3.512222222,6.728121212
10/15/2019,16,0,0,9.793549783,13.67
10/15/2019,17,0,0,24.6843012,15.25662011
10/15/2019,18,0,0,7.285116279,10.98621545
10/15/2019,19,0,0,6.942580645,7.351724138
10/15/2019,20,0,0,6.504782609,12.11849663
10/16/2019,0,0,0,3.103846154,3.347272727
10/16/2019,2,0,0,4.22,3.405
10/16/2019,3,0,0,6.945555556,2.904755245
10/16/2019,4,0,0,3.686341463,6.965274725
10/16/2019,5,0,0,3.449268293,3.418604651
10/16/2019,8,0,0,18.73176754,10.71862114
10/16/2019,9,0,0,5.045833333,3.314
10/16/2019,10,0,0,10.67097824,3.099789474
10/16/2019,11,0,0,13.53190668,6.692727273
10/16/2019,12,0,0,2.009230769,20.53813622
10/16/2019,13,0,0,3.616923077,6.55
10/16/2019,14,0,0,21.88741215,6.11125
10/16/2019,15,0,0,6.728121212,7.119085806
10/16/2019,16,0,0,13.67,7.229882353
10/16/2019,17,0,0,15.25662011,6.68
10/16/2019,18,0,0,10.98621545,25.68065761
10/16/2019,21,0,0,6.835890411,6.979137931
10/16/2019,23,0,0,6.992581262,7.263966942
10/17/2019,4,0,0,6.965274725,2.845882353
10/17/2019,5,0,0,3.418604651,9.206789168
10/17/2019,6,0,0,6.055714286,4.503870968
10/17/2019,7,0,0,4.496341463,3.730344828
10/17/2019,8,0,0,10.71862114,7.0467
10/17/2019,9,0,0,3.314,7.457563183
10/17/2019,10,0,0,3.099789474,9.980113636
10/17/2019,11,0,0,6.692727273,6.616923077
10/17/2019,15,0,0,7.119085806,23.23339403
10/17/2019,16,0,0,7.229882353,10.32311228
10/17/2019,17,0,0,6.68,10.77803828
10/17/2019,18,0,0,25.68065761,10.7881589
10/17/2019,19,0,0,7.351724138,6.99804878
10/18/2019,4,0,0,2.845882353,6.90375
10/18/2019,6,0,0,4.503870968,3.434634146
10/18/2019,7,0,0,3.730344828,13.61037691
10/18/2019,8,0,0,7.0467,12.60953047
10/18/2019,9,0,0,7.457563183,13.64233333
10/18/2019,10,0,0,9.980113636,21.7088208
10/18/2019,11,0,0,6.616923077,7.271463687
10/18/2019,14,0,0,6.11125,6.923013699
10/18/2019,15,0,0,23.23339403,23.96468396
10/18/2019,16,0,0,10.32311228,5.764752475
10/18/2019,17,0,0,10.77803828,7.784769231
10/18/2019,18,0,0,10.7881589,6.546
10/18/2019,19,0,0,6.99804878,6.724306931
10/18/2019,20,0,0,12.11849663,7.68
10/19/2019,7,0,1,13.61037691,6.450160428
10/19/2019,8,0,1,12.60953047,6.357103448
10/19/2019,9,0,1,13.64233333,11.69062252
10/19/2019,12,0,1,20.53813622,7.43027027
10/19/2019,13,0,1,6.55,5.67939759
10/19/2019,14,0,1,6.923013699,17.15210773
10/19/2019,15,0,1,23.96468396,9.770739875
10/19/2019,16,0,1,5.764752475,9.719786978
10/19/2019,17,0,1,7.784769231,7.272
10/19/2019,18,0,1,6.546,10.1373913
10/19/2019,19,0,1,6.724306931,8.155023972
10/19/2019,20,0,1,7.68,5.23104
10/20/2019,2,0,1,3.405,6.694054054
10/20/2019,8,0,1,6.357103448,9.098617512
10/20/2019,9,0,1,11.69062252,1.674468085
10/20/2019,10,0,1,21.7088208,6.560526316
10/20/2019,11,0,1,7.271463687,6.262325581
10/20/2019,12,0,1,7.43027027,13.80938937
10/20/2019,13,0,1,5.67939759,3.480413793
10/20/2019,14,0,1,17.15210773,11.01714209
10/20/2019,15,0,1,9.770739875,17.23011351
10/20/2019,16,0,1,9.719786978,13.82224616
10/20/2019,18,0,1,10.1373913,5.125
10/20/2019,19,0,1,8.155023972,6.795
10/20/2019,20,0,1,5.23104,3.500487805
10/21/2019,4,0,0,6.90375,6.981538462
10/21/2019,6,0,0,3.434634146,9.40160606
10/21/2019,7,0,0,6.450160428,4.206728972
10/21/2019,8,0,0,9.098617512,7.043718683
10/21/2019,9,0,0,1.674468085,3.46
10/21/2019,10,0,0,6.560526316,6.437837838
10/21/2019,11,0,0,6.262325581,11.45748837
10/21/2019,12,0,0,13.80938937,13.03923077
10/21/2019,13,0,0,3.480413793,13.60266439
10/21/2019,14,0,0,11.01714209,3.465882353
10/21/2019,15,0,0,17.23011351,5.517109418
10/21/2019,16,0,0,13.82224616,12.12271242
10/21/2019,17,0,0,7.272,11.25748441
10/21/2019,18,0,0,5.125,6.78207308
10/21/2019,19,0,0,6.795,7.212
10/21/2019,20,0,0,3.500487805,7.465714286
10/21/2019,21,0,0,6.979137931,2.702142857
10/22/2019,6,0,0,9.40160606,3.414285714
10/22/2019,7,0,0,4.206728972,17.63581902
10/22/2019,8,0,0,7.043718683,9.106541588
10/22/2019,9,0,0,3.46,9.91550903
10/22/2019,10,0,0,6.437837838,8.469357962
10/22/2019,11,0,0,11.45748837,17.51825188
10/22/2019,13,0,0,13.60266439,15.47282971
10/22/2019,14,0,0,3.465882353,3.75412844
10/22/2019,15,0,0,5.517109418,4.77
10/22/2019,16,0,0,12.12271242,17.68241228
10/22/2019,17,0,0,11.25748441,13.56928165
10/22/2019,18,0,0,6.78207308,22.96677131
10/22/2019,20,0,0,7.465714286,17.20509694
10/22/2019,21,0,0,2.702142857,2.152596401
10/23/2019,4,0,0,6.981538462,6.96
10/23/2019,5,0,0,9.206789168,2.54
10/23/2019,7,0,0,17.63581902,6.197777778
10/23/2019,8,0,0,9.106541588,10.83639345
10/23/2019,9,0,0,9.91550903,13.23526493
10/23/2019,10,0,0,8.469357962,10.62049029
10/23/2019,11,0,0,17.51825188,13.90969959
10/23/2019,13,0,0,15.47282971,14.57608304
10/23/2019,14,0,0,3.75412844,13.66316995
10/23/2019,15,0,0,4.77,10.19186087
10/23/2019,16,0,0,17.68241228,14.11580931
10/23/2019,17,0,0,13.56928165,13.10606482
10/23/2019,18,0,0,22.96677131,17.06149597
10/23/2019,19,0,0,7.212,6.64
10/23/2019,21,0,0,2.152596401,7.30212766
10/24/2019,6,0,0,3.414285714,3.8325
10/24/2019,7,0,0,6.197777778,2.543942308
10/24/2019,8,0,0,10.83639345,5.282941176
10/24/2019,9,0,0,13.23526493,3.440816327
10/24/2019,10,0,0,10.62049029,19.63135714
10/24/2019,11,0,0,13.90969959,3.244109589
10/24/2019,12,0,0,13.03923077,11.61388471
10/24/2019,13,0,0,14.57608304,6.005274725
10/24/2019,14,0,0,13.66316995,7.06108046
10/24/2019,16,0,0,14.11580931,7.35
10/24/2019,17,0,0,13.10606482,7.577578436
10/24/2019,18,0,0,17.06149597,21.82247312
10/24/2019,19,0,0,6.64,16.78854545
10/24/2019,20,0,0,17.20509694,3.703425414
10/24/2019,23,0,0,7.263966942,6.92
10/25/2019,1,0,0,6.882222222,6.612378947
10/25/2019,6,0,0,3.8325,2.57625
10/25/2019,7,0,0,2.543942308,2.182173913
10/25/2019,8,0,0,5.282941176,1.514347826
10/25/2019,9,0,0,3.440816327,6.61375
10/25/2019,10,0,0,19.63135714,15.6912265
10/25/2019,11,0,0,3.244109589,8.325060533
10/25/2019,12,0,0,11.61388471,6.548823529
10/25/2019,13,0,0,6.005274725,11.60590909
10/25/2019,15,0,0,10.19186087,13.59490909
10/25/2019,16,0,0,7.35,18.66645142
10/25/2019,17,0,0,7.577578436,10.64934783
10/25/2019,18,0,0,21.82247312,9.921680672
10/25/2019,19,0,0,16.78854545,17.47149143
10/25/2019,20,0,0,3.703425414,3.344210526
10/25/2019,23,0,0,6.92,3.894857143
10/26/2019,4,0,1,6.96,3.636428571
10/26/2019,7,0,1,2.182173913,10.01314286
10/26/2019,8,0,1,1.514347826,3.071428571
10/26/2019,9,0,1,6.61375,6.84375
10/26/2019,10,0,1,15.6912265,8.830834697
10/26/2019,11,0,1,8.325060533,18.35532743
10/26/2019,12,0,1,6.548823529,15.86453636
10/26/2019,13,0,1,11.60590909,6.74
10/26/2019,14,0,1,7.06108046,7.016113361
10/26/2019,15,0,1,13.59490909,6.6256
10/26/2019,16,0,1,18.66645142,6.697142857
10/26/2019,17,0,1,10.64934783,20.142
10/26/2019,20,0,1,3.344210526,6.9534375
10/27/2019,8,0,1,3.071428571,20.6892901
10/27/2019,10,0,1,8.830834697,11.45975904
10/27/2019,11,0,1,18.35532743,6.719142573
10/27/2019,12,0,1,15.86453636,9.242961039
10/27/2019,13,0,1,6.74,3.261777778
10/27/2019,14,0,1,7.016113361,13.76
10/27/2019,15,0,1,6.6256,11.20607843
10/27/2019,16,0,1,6.697142857,6.968372093
10/27/2019,18,0,1,9.921680672,14.46763636
10/27/2019,19,0,1,17.47149143,6.804
10/27/2019,21,0,1,7.30212766,9.826431116
10/28/2019,4,0,0,3.636428571,3.685063291
10/28/2019,5,0,0,2.54,3.411428571
10/28/2019,6,0,0,2.57625,4.655648536
10/28/2019,8,0,0,20.6892901,4.154311927
10/28/2019,9,0,0,6.84375,15.59566304
10/28/2019,10,0,0,11.45975904,4.744576271
10/28/2019,11,0,0,6.719142573,14.11086207
10/28/2019,12,0,0,9.242961039,20.57284412
10/28/2019,13,0,0,3.261777778,3.376875
10/28/2019,15,0,0,11.20607843,15.24538462
10/28/2019,16,0,0,6.968372093,6.716666667
10/28/2019,17,0,0,20.142,27.89622251
10/28/2019,18,0,0,14.46763636,12.98313307
10/28/2019,19,0,0,6.804,2.097857143
10/28/2019,23,0,0,3.894857143,6.786804124
10/29/2019,4,0,0,3.685063291,6.937674419
10/29/2019,5,0,0,3.411428571,3.19875
10/29/2019,7,0,0,10.01314286,7.070056519
10/29/2019,9,0,0,15.59566304,8.249693396
10/29/2019,10,0,0,4.744576271,6.597789547
10/29/2019,11,0,0,14.11086207,13.55850746
10/29/2019,12,0,0,20.57284412,4.750353982
10/29/2019,13,0,0,3.376875,16.0956387
10/29/2019,14,0,0,13.76,5.261276596
10/29/2019,15,0,0,15.24538462,12.97737805
10/29/2019,16,0,0,6.716666667,7.033548387
10/29/2019,17,0,0,27.89622251,13.26311111
10/29/2019,18,0,0,12.98313307,23.14840517
10/29/2019,19,0,0,2.097857143,10.87819693
10/29/2019,20,0,0,6.9534375,3.465
10/29/2019,22,0,0,6.372674617,6.753529412
10/29/2019,23,0,0,6.786804124,7.153636364
10/30/2019,4,0,0,6.937674419,5.413170732
10/30/2019,5,0,0,3.19875,3.3068
10/30/2019,6,0,0,4.655648536,3.8585
10/30/2019,8,0,0,4.154311927,8.214071159
10/30/2019,9,0,0,8.249693396,13.30325217
10/30/2019,11,0,0,13.55850746,10.43614091
10/30/2019,12,0,0,4.750353982,17.54894862
10/30/2019,13,0,0,16.0956387,7.264411765
10/30/2019,15,0,0,12.97737805,10.6010989
10/30/2019,16,0,0,7.033548387,13.22015152
10/30/2019,17,0,0,13.26311111,8.980884658
10/30/2019,18,0,0,23.14840517,9.898434783
10/30/2019,19,0,0,10.87819693,1.878947368
10/30/2019,20,0,0,3.465,3.227608696
10/31/2019,4,0,0,5.413170732,5.94
10/31/2019,5,0,0,3.3068,3.653382353
10/31/2019,6,0,0,3.8585,3.412682927
10/31/2019,8,0,0,8.214071159,11.21941032
10/31/2019,9,0,0,13.30325217,6.094042553
10/31/2019,10,0,0,6.597789547,11.1753387
10/31/2019,11,0,0,10.43614091,9.604234235
10/31/2019,13,0,0,7.264411765,11.97058824
10/31/2019,15,0,0,10.6010989,6.175924528
10/31/2019,17,0,0,8.980884658,16.16155102
10/31/2019,18,0,0,9.898434783,10.03020492
10/31/2019,19,0,0,1.878947368,11.44375
11/1/2019,4,0,0,5.94,6.975957447
11/1/2019,7,0,0,7.070056519,7.278828785
11/1/2019,8,0,0,11.21941032,11.47071105
11/1/2019,9,0,0,6.094042553,3.381
11/1/2019,10,0,0,11.1753387,22.21681385
11/1/2019,11,0,0,9.604234235,6.787741935
11/1/2019,12,0,0,17.54894862,6.413253373
11/1/2019,14,0,0,5.261276596,10.25122257
11/1/2019,15,0,0,6.175924528,6.861230769
11/1/2019,16,0,0,13.22015152,18.10076044
11/1/2019,17,0,0,16.16155102,13.86102353
11/1/2019,18,0,0,10.03020492,6.813333333
11/1/2019,20,0,0,3.227608696,3.420674157
11/1/2019,21,0,0,9.826431116,7.88
11/1/2019,23,0,0,7.153636364,5.741785714
11/2/2019,0,0,1,3.347272727,3.050526316
11/2/2019,8,0,1,11.47071105,13.1382703
11/2/2019,10,0,1,22.21681385,10.43630393
11/2/2019,11,0,1,6.787741935,6.8
11/2/2019,12,0,1,6.413253373,17.77959174
11/2/2019,13,0,1,11.97058824,6.728920492
11/2/2019,14,0,1,10.25122257,12.13439726
11/2/2019,15,0,1,6.861230769,7.057731959
11/2/2019,16,0,1,18.10076044,18.23529653
11/2/2019,17,0,1,13.86102353,7.265769231
11/2/2019,18,0,1,6.813333333,19.11683333
11/2/2019,19,0,1,11.44375,3.31
